session_id,user_id,session_date,device,country,acquisition_channel,session_duration_seconds
24870,1203,2026-05-10,mobile,UK,direct,1629
24871,21643,2026-05-09,tablet,France,direct,1449
24872,22435,2026-05-14,tablet,US,organic search,327
24873,20324,2026-05-04,desktop,UK,direct,1452
24874,24244,2026-05-09,mobile,Italy,referral,1485
24875,20045,2026-05-08,mobile,Spain,referral,232
24876,5031,2026-05-12,tablet,Spain,organic search,310
24877,5956,2026-05-05,mobile,UK,paid search,1507
24878,5749,2026-04-27,desktop,Italy,direct,1594
24879,4,2026-05-12,mobile,France,email,1690
24880,5807,2026-05-12,mobile,UK,organic search,589
24881,4156,2026-05-13,tablet,Germany,direct,1371
24882,10680,2026-04-29,mobile,Italy,direct,216
24883,20873,2026-04-27,desktop,US,paid search,714
24884,17008,2026-05-03,tablet,France,organic search,1032
24885,4972,2026-05-15,tablet,UK,direct,435
24886,11342,2026-04-28,desktop,Spain,organic search,1780
24887,1732,2026-05-12,desktop,US,referral,463
24888,6308,2026-05-03,mobile,France,organic search,1186
24889,6359,2026-05-04,tablet,US,paid search,1787
24890,17574,2026-04-28,mobile,UK,email,1352
24891,5396,2026-05-11,desktop,Spain,direct,951
24892,18015,2026-04-30,desktop,Spain,organic search,993
24893,18050,2026-05-11,tablet,Spain,organic search,854
24894,16976,2026-04-28,tablet,UK,email,1426
24895,19334,2026-04-28,tablet,Germany,referral,1412
24896,21222,2026-05-11,desktop,Italy,email,297
24897,14426,2026-05-14,tablet,US,email,1034
24898,9558,2026-05-08,tablet,France,referral,411
24899,15089,2026-04-26,mobile,Spain,paid search,979
24900,11909,2026-05-02,tablet,US,paid search,1317
24901,8750,2026-05-07,desktop,Germany,referral,890
24902,10053,2026-05-15,mobile,US,email,474
24903,8570,2026-05-08,mobile,Germany,referral,754
24904,14830,2026-04-29,desktop,UK,referral,1054
24905,6183,2026-05-06,desktop,UK,organic search,438
24906,10808,2026-05-10,desktop,Germany,paid search,1784
24907,8968,2026-05-05,mobile,US,email,590
24908,24073,2026-05-10,desktop,US,direct,1063
24909,19100,2026-05-02,tablet,US,direct,716
24910,11248,2026-04-30,desktop,UK,direct,338
24911,21888,2026-05-03,desktop,Spain,referral,1192
24912,16600,2026-05-01,tablet,Germany,organic search,1769
24913,15312,2026-05-12,mobile,UK,referral,1688
24914,2493,2026-04-26,desktop,France,organic search,856
24915,9256,2026-05-11,mobile,US,paid search,107
24916,23956,2026-05-15,mobile,US,direct,856
24917,2612,2026-05-12,desktop,US,organic search,342
24918,6967,2026-05-02,desktop,US,email,286
24919,18943,2026-05-07,tablet,Spain,direct,162
24920,24827,2026-05-04,desktop,Italy,organic search,238
24921,10139,2026-04-29,desktop,Italy,organic search,640
24922,15650,2026-05-03,tablet,UK,organic search,1622
24923,21353,2026-05-13,tablet,UK,direct,161
24924,5862,2026-05-11,tablet,France,direct,743
24925,14623,2026-04-29,mobile,UK,referral,1595
24926,3037,2026-05-09,tablet,Germany,direct,653
24927,6592,2026-05-03,desktop,Italy,direct,1667
24928,20881,2026-04-26,desktop,France,paid search,999
24929,7215,2026-05-13,desktop,Germany,direct,1752
24930,24013,2026-04-27,tablet,France,direct,899
24931,9920,2026-04-27,desktop,Spain,organic search,1411
24932,19831,2026-04-27,mobile,Spain,direct,1492
24933,13853,2026-05-03,mobile,US,direct,917
24934,20370,2026-05-13,desktop,UK,organic search,360
24935,14823,2026-04-28,mobile,Germany,email,1679
24936,7049,2026-05-14,desktop,UK,organic search,186
24937,12603,2026-05-02,tablet,US,email,519
24938,22750,2026-05-02,tablet,Germany,direct,1675
24939,6603,2026-05-07,desktop,Spain,paid search,647
24940,18994,2026-05-11,mobile,Italy,paid search,1477
24941,17982,2026-05-05,mobile,Italy,referral,1367
24942,18313,2026-05-15,desktop,Spain,referral,1147
24943,15195,2026-04-29,tablet,Italy,referral,734
24944,8717,2026-05-06,desktop,US,organic search,1573
24945,9513,2026-05-05,tablet,Germany,paid search,1752
24946,494,2026-05-12,desktop,Germany,direct,1594
24947,14742,2026-05-08,mobile,Spain,email,838
24948,3467,2026-05-08,desktop,US,email,1098
24949,13971,2026-05-08,desktop,Italy,organic search,790
24950,22744,2026-04-29,mobile,US,email,711
24951,3124,2026-05-04,mobile,Spain,referral,1224
24952,349,2026-04-25,mobile,UK,direct,1764
24953,409,2026-04-30,mobile,France,direct,1768
24954,11549,2026-04-27,mobile,US,paid search,1720
24955,12862,2026-05-05,mobile,Spain,paid search,1051
24956,14765,2026-05-01,mobile,Germany,organic search,1632
24957,20750,2026-05-07,mobile,US,direct,825
24958,5691,2026-05-09,mobile,Germany,email,1413
24959,7704,2026-04-25,desktop,Germany,organic search,1255
24960,16528,2026-04-30,desktop,Germany,organic search,1760
24961,8683,2026-04-25,mobile,Germany,paid search,318
24962,24882,2026-05-01,tablet,Italy,email,1027
24963,11806,2026-05-03,mobile,UK,email,775
24964,13730,2026-05-14,mobile,US,organic search,237
24965,1643,2026-05-07,tablet,US,direct,378
24966,20367,2026-05-14,desktop,France,direct,118
24967,24589,2026-05-07,desktop,Spain,organic search,1683
24968,5893,2026-04-25,desktop,France,organic search,1455
24969,15267,2026-05-12,tablet,Italy,direct,1175
24970,8363,2026-05-13,mobile,France,paid search,1192
24971,17403,2026-05-09,desktop,Italy,referral,416
24972,1403,2026-05-06,mobile,Italy,paid search,402
24973,3422,2026-04-27,desktop,UK,email,683
24974,15829,2026-05-15,mobile,Germany,organic search,1177
24975,11656,2026-05-08,tablet,UK,direct,533
24976,16135,2026-05-05,desktop,Italy,paid search,431
24977,2555,2026-04-26,tablet,France,direct,1415
24978,4684,2026-05-14,desktop,US,email,703
24979,16177,2026-05-15,tablet,Germany,organic search,223
24980,22799,2026-05-15,mobile,France,paid search,156
24981,1598,2026-05-02,tablet,US,direct,548
24982,5287,2026-05-15,mobile,US,email,1714
24983,18561,2026-04-28,tablet,UK,email,1648
24984,23441,2026-04-29,mobile,France,paid search,1389
24985,247,2026-05-09,tablet,Italy,referral,169
24986,6296,2026-04-30,tablet,France,organic search,828
24987,20765,2026-05-03,desktop,Germany,paid search,402
24988,20472,2026-05-12,tablet,Spain,referral,550
24989,18651,2026-05-02,desktop,Spain,referral,1546
24990,19804,2026-05-11,desktop,Italy,email,348
24991,21515,2026-05-13,tablet,US,direct,734
24992,7912,2026-05-02,tablet,Germany,organic search,1191
24993,2309,2026-05-11,desktop,UK,organic search,159
24994,21934,2026-05-12,mobile,France,organic search,118
24995,22291,2026-05-03,tablet,France,paid search,1474
24996,18922,2026-05-09,desktop,Italy,organic search,1405
24997,21368,2026-04-29,tablet,UK,email,1540
24998,5752,2026-04-26,tablet,Italy,email,589
24999,22642,2026-05-02,desktop,Italy,organic search,1361
25000,9967,2026-05-12,mobile,UK,email,1751
25001,4828,2026-05-14,tablet,UK,referral,743
25002,5754,2026-05-03,mobile,Spain,email,1731
25003,18290,2026-05-08,mobile,UK,referral,1795
25004,13239,2026-05-04,mobile,Germany,referral,236
25005,8284,2026-05-05,desktop,Italy,paid search,451
25006,21383,2026-05-02,tablet,UK,paid search,1529
25007,3881,2026-05-05,tablet,UK,direct,428
25008,3748,2026-05-07,tablet,France,paid search,1613
25009,20123,2026-05-09,tablet,Germany,organic search,1796
25010,8534,2026-05-09,mobile,Italy,email,580
25011,815,2026-05-15,mobile,US,organic search,422
25012,21046,2026-04-27,tablet,Italy,organic search,532
25013,1482,2026-04-27,tablet,UK,email,834
25014,5288,2026-05-11,tablet,Spain,organic search,416
25015,6040,2026-04-29,desktop,UK,direct,263
25016,15803,2026-05-14,tablet,US,email,960
25017,13989,2026-05-05,mobile,France,paid search,984
25018,11766,2026-05-09,mobile,Italy,email,1756
25019,9485,2026-05-14,desktop,Italy,organic search,290
25020,8677,2026-05-08,tablet,UK,direct,541
25021,19015,2026-04-30,desktop,UK,email,568
25022,24468,2026-04-25,desktop,US,paid search,1146
25023,21786,2026-05-12,desktop,UK,direct,1347
25024,13418,2026-05-02,mobile,Germany,referral,762
25025,4568,2026-05-13,mobile,France,email,1472
25026,20061,2026-05-03,tablet,UK,referral,867
25027,3418,2026-05-06,mobile,Spain,email,1312
25028,4152,2026-05-04,mobile,US,organic search,131
25029,12384,2026-04-28,tablet,Germany,email,983
25030,5672,2026-05-05,tablet,US,organic search,1521
25031,16184,2026-05-01,tablet,Spain,direct,531
25032,7912,2026-05-02,desktop,Italy,referral,1503
25033,13939,2026-05-13,desktop,UK,direct,283
25034,6973,2026-05-11,tablet,Germany,direct,365
25035,3642,2026-04-27,tablet,UK,email,1002
25036,960,2026-04-27,mobile,UK,organic search,1165
25037,17569,2026-05-04,tablet,US,direct,363
25038,15971,2026-04-25,tablet,UK,email,296
25039,5351,2026-05-08,mobile,France,organic search,600
25040,5295,2026-05-08,mobile,US,organic search,1525
25041,12692,2026-05-15,mobile,UK,referral,1048
25042,3435,2026-05-03,mobile,UK,paid search,1440
25043,16838,2026-05-07,tablet,Spain,direct,1687
25044,4748,2026-05-08,desktop,France,email,582
25045,5479,2026-05-06,mobile,Spain,paid search,691
25046,7825,2026-04-25,desktop,Italy,email,1443
25047,6977,2026-05-14,mobile,Spain,email,1434
25048,21448,2026-05-13,mobile,Italy,referral,1278
25049,4807,2026-04-27,mobile,UK,email,1132
25050,10995,2026-05-03,tablet,UK,paid search,86
25051,4938,2026-05-11,tablet,UK,direct,1258
25052,11992,2026-04-29,mobile,France,referral,1213
25053,7642,2026-04-29,desktop,Germany,email,525
25054,14723,2026-04-27,mobile,Spain,email,666
25055,24162,2026-05-13,tablet,US,email,870
25056,2428,2026-04-29,mobile,US,direct,643
25057,15191,2026-04-29,mobile,Germany,direct,1534
25058,13539,2026-05-04,mobile,Germany,email,774
25059,24975,2026-05-12,mobile,UK,organic search,288
25060,6209,2026-05-07,desktop,Spain,referral,1627
25061,5046,2026-05-09,desktop,US,organic search,843
25062,13376,2026-05-13,desktop,Spain,email,1763
25063,13620,2026-05-04,tablet,France,email,1056
25064,10953,2026-04-26,desktop,US,referral,1074
25065,816,2026-04-25,tablet,Italy,organic search,177
25066,2801,2026-05-07,desktop,US,referral,1096
25067,5907,2026-04-29,desktop,Spain,direct,1366
25068,3675,2026-05-01,tablet,Spain,organic search,222
25069,5688,2026-05-06,tablet,Italy,email,891
25070,8155,2026-05-05,mobile,Germany,referral,732
25071,20043,2026-05-11,desktop,France,organic search,703
25072,15976,2026-05-13,tablet,UK,direct,1084
25073,24155,2026-04-26,desktop,Germany,paid search,1390
25074,5334,2026-04-28,desktop,Italy,referral,940
25075,8782,2026-05-11,mobile,France,referral,844
25076,12694,2026-05-07,mobile,Italy,referral,1173
25077,11482,2026-05-10,mobile,UK,paid search,375
25078,15350,2026-05-09,mobile,France,organic search,1571
25079,5315,2026-05-07,mobile,UK,paid search,352
25080,14566,2026-05-09,mobile,Germany,referral,1113
25081,2979,2026-05-09,mobile,US,referral,908
25082,17028,2026-05-12,desktop,Germany,direct,178
25083,8798,2026-04-30,tablet,UK,direct,588
25084,15308,2026-04-25,mobile,UK,direct,1093
25085,6239,2026-05-11,tablet,Italy,organic search,541
25086,15931,2026-05-07,tablet,France,direct,799
25087,21006,2026-05-01,tablet,Spain,email,774
25088,1504,2026-05-04,tablet,Spain,email,222
25089,23352,2026-04-27,mobile,Germany,email,1632
25090,11679,2026-05-12,tablet,Italy,direct,629
25091,10049,2026-04-27,desktop,UK,organic search,1636
25092,1253,2026-05-13,mobile,Spain,direct,1524
25093,3541,2026-04-30,mobile,Italy,referral,1797
25094,19629,2026-05-12,desktop,UK,referral,680
25095,15403,2026-05-15,mobile,UK,referral,329
25096,9159,2026-05-08,mobile,Germany,paid search,563
25097,13906,2026-05-09,tablet,Germany,direct,74
25098,12629,2026-05-13,desktop,US,organic search,1168
25099,23349,2026-05-10,tablet,France,referral,1514
25100,18362,2026-05-06,mobile,Italy,direct,421
25101,7461,2026-05-09,desktop,US,organic search,331
25102,7701,2026-05-15,mobile,France,paid search,1412
25103,16842,2026-05-15,desktop,Spain,paid search,797
25104,12536,2026-05-09,mobile,UK,referral,813
25105,14884,2026-04-28,desktop,UK,direct,1745
25106,6691,2026-05-06,tablet,Spain,organic search,86
25107,11179,2026-04-27,desktop,Spain,organic search,601
25108,22522,2026-05-10,mobile,Germany,referral,1699
25109,9330,2026-05-02,desktop,Germany,referral,1726
25110,6273,2026-05-11,tablet,Spain,referral,1479
25111,9775,2026-05-04,desktop,UK,paid search,1353
25112,9103,2026-04-26,tablet,US,referral,522
25113,3021,2026-05-14,tablet,US,paid search,1529
25114,15113,2026-05-15,mobile,US,email,1337
25115,9188,2026-05-15,mobile,France,email,1219
25116,18252,2026-04-30,desktop,Italy,direct,923
25117,12809,2026-04-30,tablet,UK,referral,363
25118,20359,2026-05-07,tablet,Italy,email,1348
25119,10833,2026-05-11,mobile,UK,referral,466
25120,21162,2026-05-06,mobile,Italy,email,911
25121,10949,2026-05-13,tablet,Germany,referral,1428
25122,24838,2026-05-08,mobile,US,referral,605
25123,21160,2026-05-07,desktop,Spain,paid search,297
25124,10907,2026-05-11,mobile,US,direct,1455
25125,7974,2026-05-03,desktop,UK,paid search,565
25126,1864,2026-05-15,mobile,Italy,paid search,1303
25127,20353,2026-04-28,desktop,Germany,paid search,390
25128,23651,2026-05-07,tablet,Spain,direct,864
25129,18049,2026-05-03,mobile,US,paid search,638
25130,1038,2026-05-12,desktop,Germany,email,478
25131,9337,2026-05-10,desktop,Spain,paid search,231
25132,1715,2026-05-08,mobile,Italy,referral,1243
25133,7794,2026-05-15,mobile,Italy,email,1087
25134,21815,2026-05-09,tablet,France,email,1739
25135,13422,2026-05-07,tablet,France,paid search,913
25136,19004,2026-05-04,desktop,Italy,referral,1467
25137,2322,2026-05-07,mobile,France,direct,105
25138,7515,2026-05-10,desktop,Italy,referral,994
25139,1868,2026-04-27,desktop,US,direct,1046
25140,1958,2026-05-08,mobile,France,email,897
25141,18816,2026-05-13,desktop,France,organic search,1118
25142,13732,2026-05-13,desktop,Spain,referral,1545
25143,5888,2026-05-01,mobile,US,email,1204
25144,16264,2026-05-13,desktop,Germany,email,1007
25145,12135,2026-04-30,desktop,Spain,email,1476
25146,15559,2026-05-08,mobile,France,paid search,988
25147,6403,2026-05-06,desktop,France,organic search,133
25148,24072,2026-05-04,desktop,Italy,referral,724
25149,11550,2026-05-11,mobile,Spain,email,523
25150,10024,2026-04-30,tablet,UK,paid search,427
25151,12328,2026-04-26,tablet,France,direct,730
25152,5675,2026-05-12,mobile,France,direct,999
25153,5468,2026-05-08,desktop,UK,email,1155
25154,7531,2026-04-25,tablet,France,referral,1345
25155,5203,2026-05-10,desktop,Italy,organic search,900
25156,9363,2026-04-25,mobile,US,direct,880
25157,23317,2026-05-06,desktop,Germany,direct,972
25158,17861,2026-04-30,mobile,France,email,728
25159,21785,2026-05-07,mobile,Spain,paid search,739
25160,10993,2026-05-09,mobile,Germany,email,100
25161,22237,2026-05-01,mobile,UK,organic search,172
25162,3857,2026-05-09,mobile,UK,direct,70
25163,7807,2026-05-09,tablet,Italy,paid search,77
25164,21909,2026-05-09,tablet,Germany,paid search,688
25165,4546,2026-05-15,tablet,US,referral,1672
25166,10422,2026-05-14,desktop,Italy,referral,129
25167,5379,2026-05-12,tablet,Italy,referral,844
25168,17261,2026-05-10,tablet,France,referral,1184
25169,17723,2026-05-14,mobile,US,paid search,946
25170,7524,2026-05-02,tablet,Spain,paid search,1195
25171,320,2026-05-13,desktop,UK,referral,422
25172,2141,2026-05-01,tablet,Italy,organic search,1082
25173,12123,2026-05-02,tablet,US,referral,425
25174,14133,2026-05-06,tablet,Spain,organic search,828
25175,1786,2026-05-11,tablet,Italy,direct,1632
25176,15183,2026-05-10,mobile,UK,direct,1767
25177,15372,2026-05-11,desktop,UK,organic search,1290
25178,9071,2026-05-01,tablet,Spain,paid search,73
25179,13039,2026-05-14,tablet,France,email,133
25180,19426,2026-05-02,mobile,France,email,327
25181,15172,2026-05-01,desktop,Germany,paid search,669
25182,9232,2026-04-27,tablet,UK,email,1090
25183,2661,2026-05-15,tablet,Spain,referral,647
25184,8165,2026-04-26,desktop,UK,email,157
25185,3387,2026-05-05,desktop,Spain,paid search,949
25186,22474,2026-05-04,tablet,Italy,referral,1255
25187,12818,2026-05-09,mobile,Germany,referral,1113
25188,10951,2026-05-15,tablet,UK,email,1133
25189,6403,2026-04-29,mobile,France,email,1147
25190,5161,2026-05-13,mobile,Italy,direct,470
25191,19554,2026-05-05,mobile,Spain,organic search,155
25192,8830,2026-04-28,tablet,Italy,direct,1517
25193,21437,2026-05-04,desktop,Italy,paid search,558
25194,18951,2026-05-10,tablet,Germany,email,646
25195,21892,2026-05-13,mobile,UK,referral,1159
25196,6679,2026-05-03,desktop,Spain,email,750
25197,8734,2026-05-01,desktop,Italy,paid search,1797
25198,4918,2026-05-10,mobile,Italy,email,826
25199,22347,2026-04-30,mobile,France,paid search,879
25200,18457,2026-05-02,mobile,France,organic search,148
25201,2315,2026-05-13,tablet,Italy,organic search,682
25202,13636,2026-05-05,mobile,UK,email,236
25203,13830,2026-05-15,mobile,France,paid search,180
25204,11168,2026-05-03,tablet,Italy,direct,1110
25205,21116,2026-05-08,tablet,Germany,direct,1026
25206,18692,2026-04-27,tablet,Italy,direct,1234
25207,2859,2026-05-11,tablet,Spain,organic search,909
25208,18544,2026-05-04,tablet,Spain,email,1039
25209,17802,2026-04-25,tablet,Germany,paid search,959
25210,12608,2026-05-14,mobile,UK,direct,738
25211,23580,2026-05-12,mobile,Germany,organic search,1327
25212,16561,2026-05-01,mobile,Germany,paid search,454
25213,24946,2026-05-01,desktop,Italy,direct,149
25214,15231,2026-05-03,tablet,Germany,organic search,360
25215,15279,2026-05-09,desktop,Spain,organic search,710
25216,7968,2026-05-10,desktop,UK,referral,1732
25217,7032,2026-05-07,tablet,France,direct,209
25218,21301,2026-04-30,mobile,France,email,1053
25219,23974,2026-05-09,desktop,Germany,paid search,171
25220,4012,2026-05-07,mobile,US,organic search,70
25221,9782,2026-05-02,mobile,US,direct,1559
25222,19921,2026-05-10,tablet,US,email,1016
25223,8082,2026-05-10,tablet,US,organic search,1780
25224,6087,2026-05-12,desktop,Germany,organic search,1422
25225,21774,2026-05-15,desktop,Spain,organic search,1246
25226,17760,2026-05-08,desktop,Spain,direct,144
25227,7531,2026-05-12,desktop,France,paid search,467
25228,10698,2026-04-26,mobile,Italy,paid search,298
25229,15221,2026-05-06,mobile,France,paid search,1102
25230,9179,2026-05-14,tablet,UK,direct,715
25231,5568,2026-05-09,desktop,Spain,direct,1799
25232,10217,2026-05-12,tablet,Spain,organic search,1710
25233,10281,2026-05-14,tablet,US,organic search,893
25234,14982,2026-05-08,desktop,US,paid search,1384
25235,2241,2026-05-05,desktop,US,organic search,1571
25236,6689,2026-05-03,tablet,US,referral,1447
25237,23946,2026-05-07,mobile,France,email,793
25238,8626,2026-05-15,mobile,France,organic search,280
25239,10666,2026-05-02,mobile,Italy,organic search,957
25240,1087,2026-05-05,tablet,US,email,514
25241,14160,2026-05-07,tablet,Spain,organic search,1295
25242,24715,2026-05-13,tablet,UK,email,624
25243,9427,2026-04-30,desktop,Italy,referral,1775
25244,19036,2026-05-11,mobile,France,email,1733
25245,12161,2026-05-07,tablet,Spain,organic search,1592
25246,230,2026-05-03,mobile,Germany,organic search,1166
25247,3736,2026-05-05,tablet,Spain,email,189
25248,16687,2026-05-11,mobile,US,direct,819
25249,15007,2026-05-14,mobile,Italy,paid search,371
25250,7547,2026-05-08,mobile,France,direct,1592
25251,23115,2026-04-26,desktop,Spain,paid search,150
25252,19469,2026-05-04,tablet,Germany,direct,699
25253,8486,2026-05-06,mobile,UK,paid search,1637
25254,20804,2026-05-07,tablet,Spain,direct,986
25255,12697,2026-05-02,tablet,US,organic search,1771
25256,4800,2026-05-14,desktop,France,paid search,342
25257,9898,2026-04-30,mobile,US,organic search,951
25258,15889,2026-05-02,mobile,US,email,630
25259,18950,2026-05-11,tablet,US,referral,225
25260,21540,2026-04-25,tablet,France,direct,304
25261,19163,2026-05-06,desktop,UK,paid search,1251
25262,9289,2026-05-15,mobile,Germany,direct,1650
25263,3129,2026-05-11,tablet,Spain,referral,1375
25264,5650,2026-04-30,desktop,France,organic search,1724
25265,4029,2026-04-26,desktop,Spain,referral,732
25266,14207,2026-05-05,mobile,Spain,email,704
25267,11059,2026-05-10,tablet,Italy,organic search,567
25268,17783,2026-05-11,tablet,Italy,organic search,791
25269,21418,2026-04-27,desktop,US,organic search,323
25270,22094,2026-05-14,desktop,France,email,1506
25271,13853,2026-05-11,mobile,UK,referral,1796
25272,18052,2026-05-15,mobile,France,referral,360
25273,5128,2026-05-06,mobile,Italy,direct,93
25274,19784,2026-05-06,mobile,Germany,email,1261
25275,505,2026-05-04,desktop,Italy,paid search,1601
25276,12572,2026-04-27,mobile,France,email,354
25277,21218,2026-05-11,tablet,UK,email,108
25278,17591,2026-05-10,mobile,Italy,referral,303
25279,14488,2026-05-15,mobile,Italy,organic search,219
25280,1416,2026-04-29,desktop,UK,referral,1462
25281,10177,2026-05-02,desktop,US,email,352
25282,20560,2026-05-10,mobile,US,referral,1736
25283,15256,2026-04-25,desktop,Spain,referral,1618
25284,21309,2026-05-10,mobile,France,email,750
25285,24602,2026-05-10,mobile,France,referral,826
25286,1900,2026-04-25,desktop,Italy,email,1093
25287,14143,2026-05-06,tablet,Italy,email,966
25288,1581,2026-05-07,mobile,UK,referral,1684
25289,22802,2026-05-07,desktop,Spain,direct,1633
25290,1146,2026-04-30,tablet,Spain,referral,1009
25291,7480,2026-05-04,desktop,UK,organic search,683
25292,16207,2026-05-09,tablet,Spain,email,575
25293,10404,2026-04-28,desktop,Germany,direct,807
25294,15194,2026-04-28,mobile,US,paid search,1729
25295,19238,2026-04-29,mobile,Italy,email,1074
25296,21686,2026-04-29,desktop,France,organic search,1562
25297,6986,2026-05-12,desktop,France,paid search,1464
25298,13720,2026-05-12,desktop,US,paid search,1653
25299,19093,2026-05-07,mobile,Germany,paid search,1494
25300,17095,2026-05-02,desktop,France,organic search,661
25301,173,2026-05-01,tablet,Germany,organic search,984
25302,21871,2026-04-25,tablet,Italy,paid search,1713
25303,13238,2026-04-30,desktop,US,paid search,1228
25304,2453,2026-04-29,mobile,Germany,referral,365
25305,22464,2026-05-04,tablet,France,email,319
25306,2965,2026-05-09,tablet,Spain,direct,1396
25307,5426,2026-05-09,tablet,Spain,email,597
25308,24201,2026-05-09,desktop,US,direct,274
25309,22845,2026-05-03,tablet,Germany,organic search,77
25310,23160,2026-04-28,tablet,Italy,referral,105
25311,7932,2026-05-08,tablet,Spain,direct,561
25312,7284,2026-05-03,mobile,Germany,email,778
25313,9266,2026-05-11,mobile,US,paid search,954
25314,12316,2026-05-13,mobile,France,email,1210
25315,8944,2026-04-26,desktop,France,email,988
25316,11847,2026-05-12,desktop,UK,referral,83
25317,24441,2026-04-29,tablet,UK,direct,779
25318,18999,2026-04-30,desktop,France,organic search,1570
25319,17021,2026-04-27,desktop,US,referral,189
25320,20326,2026-05-13,desktop,Spain,direct,702
25321,3353,2026-04-28,tablet,France,organic search,1154
25322,17935,2026-05-14,mobile,Germany,email,397
25323,16987,2026-05-11,mobile,Italy,email,901
25324,23555,2026-05-14,tablet,US,direct,954
25325,6906,2026-05-04,tablet,US,referral,870
25326,5522,2026-05-02,tablet,US,referral,439
25327,12105,2026-04-29,tablet,Italy,organic search,1647
25328,20165,2026-04-28,tablet,France,email,1029
25329,857,2026-05-06,desktop,Spain,organic search,1745
25330,12623,2026-04-30,tablet,Spain,direct,666
25331,14972,2026-05-02,desktop,France,direct,273
25332,20943,2026-05-11,mobile,UK,organic search,773
25333,7312,2026-05-11,tablet,France,email,781
25334,3814,2026-05-12,mobile,Italy,referral,232
25335,8344,2026-05-03,tablet,Germany,organic search,1569
25336,10021,2026-05-14,desktop,France,email,832
25337,17998,2026-04-27,tablet,Spain,paid search,111
25338,10737,2026-05-01,tablet,Germany,direct,983
25339,4063,2026-05-10,tablet,Italy,email,958
25340,18207,2026-05-05,desktop,UK,referral,641
25341,19562,2026-04-28,tablet,Spain,referral,73
25342,22956,2026-05-01,desktop,Spain,email,1050
25343,5526,2026-05-09,tablet,Italy,direct,641
25344,1197,2026-05-11,desktop,Spain,referral,268
25345,3669,2026-04-26,tablet,France,referral,1229
25346,23163,2026-04-29,desktop,UK,paid search,1318
25347,17185,2026-04-28,desktop,Spain,referral,1029
25348,8417,2026-04-28,tablet,Italy,email,1523
25349,23519,2026-04-30,desktop,Spain,referral,250
25350,20413,2026-05-01,tablet,US,referral,323
25351,2142,2026-05-06,tablet,Spain,organic search,1457
25352,13451,2026-05-06,tablet,US,email,1634
25353,313,2026-04-26,tablet,Spain,organic search,1342
25354,14756,2026-05-02,tablet,Spain,paid search,1748
25355,16629,2026-05-05,mobile,Germany,referral,390
25356,23791,2026-05-14,tablet,US,referral,359
25357,3109,2026-05-09,mobile,US,organic search,411
25358,2778,2026-05-03,desktop,Germany,organic search,388
25359,4364,2026-04-25,desktop,Germany,referral,1068
25360,11566,2026-05-09,mobile,US,referral,98
25361,556,2026-04-30,tablet,Spain,organic search,425
25362,10820,2026-05-12,mobile,Germany,organic search,1428
25363,22780,2026-05-03,mobile,France,organic search,1011
25364,6871,2026-05-02,tablet,France,organic search,304
25365,18164,2026-05-03,tablet,US,direct,463
25366,7717,2026-05-03,mobile,France,email,299
25367,8723,2026-05-11,mobile,Italy,organic search,1092
25368,4221,2026-05-05,desktop,Spain,paid search,703
25369,22194,2026-04-26,desktop,Spain,email,60
25370,9940,2026-04-28,mobile,Germany,organic search,521
25371,4615,2026-04-25,desktop,US,paid search,210
25372,22127,2026-04-25,tablet,UK,organic search,1165
25373,23026,2026-05-04,mobile,France,organic search,535
25374,10272,2026-04-27,tablet,France,organic search,289
25375,9734,2026-05-06,tablet,US,paid search,1119
25376,10144,2026-05-01,desktop,Germany,organic search,1469
25377,20780,2026-04-26,desktop,Spain,direct,995
25378,3889,2026-04-29,mobile,Germany,direct,658
25379,4827,2026-05-05,desktop,Italy,referral,192
25380,18642,2026-05-02,mobile,Spain,email,981
25381,6196,2026-05-01,mobile,Spain,referral,1387
25382,22872,2026-05-14,mobile,Germany,referral,1263
25383,1059,2026-05-03,mobile,France,paid search,74
25384,7931,2026-05-08,mobile,UK,email,1695
25385,984,2026-05-01,tablet,UK,organic search,427
25386,9620,2026-05-14,mobile,Germany,direct,1624
25387,23851,2026-05-06,desktop,Italy,referral,526
25388,20277,2026-05-14,mobile,UK,direct,1354
25389,3308,2026-05-04,tablet,Italy,referral,472
25390,20406,2026-04-27,mobile,France,referral,1317
25391,11600,2026-05-13,desktop,UK,email,763
25392,5267,2026-04-28,tablet,US,paid search,119
25393,7286,2026-04-27,mobile,Germany,paid search,631
25394,20049,2026-05-08,tablet,Spain,organic search,1521
25395,16202,2026-05-08,mobile,Italy,organic search,466
25396,15427,2026-05-01,tablet,Italy,direct,535
25397,18024,2026-05-11,desktop,Germany,referral,711
25398,24658,2026-05-09,desktop,Spain,organic search,195
25399,12536,2026-04-27,mobile,Spain,paid search,1549
25400,21366,2026-05-10,mobile,France,paid search,260
25401,10139,2026-04-28,mobile,US,paid search,797
25402,22084,2026-05-06,desktop,UK,paid search,962
25403,19839,2026-05-11,tablet,Germany,organic search,1481
25404,10029,2026-05-12,desktop,UK,referral,110
25405,22258,2026-05-13,mobile,Italy,direct,1441
25406,19389,2026-05-14,tablet,France,referral,140
25407,22563,2026-04-25,desktop,France,direct,1122
25408,22146,2026-05-15,tablet,Italy,direct,463
25409,13706,2026-05-05,desktop,France,organic search,1056
25410,8575,2026-05-02,mobile,France,direct,1125
25411,15725,2026-04-25,mobile,US,referral,155
